"year","team","name","ERA","G","W","L","SV","HLD","WPCT","IP","H","HR","BB","HBP","SO","R","ER","WHIP","CG","SHO","QS","BSV","TBF","NP","AVG","2B","3B","SAC","SF","IBB","WP","BK","GS","Wgs","Wgr","GF","SVO","TS","GDP","GO","AO","GO_AO","BABIP","P_G","P_IP","K_9","BB_9","K_BB","OBP","SLG","OPS","rank_sv","closer","is_fa","log_salary"
2024,"LG","박명근","6.39",33,2,2,1,8,"0.500",25.3333333333333,29,6,12,3,13,20,18,"1.62",0,0,0,0,120,446,"0.287",4,0,2,2,0,0,0,0,0,2,3,10,0,3,22,39,"0.56",0.274,13.5,"17.6","4.62","4.26","1.08",0.373,"0.505",0.878,3,"0",0,8.69951474821019
2024,"LG","최동환","6.95",26,0,1,0,2,"0.000",22,35,4,9,0,14,18,17,"2.00",0,0,0,0,105,392,"0.372",6,0,0,2,0,0,0,0,0,0,7,6,0,2,17,30,"0.57",0.397,15.1,"17.8","5.73","3.68","1.56",0.419,"0.564",0.983,4,"0",0,9.30565055178051
2024,"LG","이우찬","8.82",42,3,2,0,6,"0.600",33.6666666666667,42,2,30,1,31,35,33,"2.14",0,0,0,0,172,678,"0.300",6,1,1,0,0,6,1,1,0,3,3,8,0,7,37,30,"1.23",0.374,16.1,"20.1","8.29","8.02","1.03",0.427,"0.400",0.827,4,"0",0,9.21034037197618
2024,"LG","백승현","9.11",36,2,1,2,1,"0.667",26.6666666666667,33,3,22,2,14,28,27,"2.06",0,0,0,1,135,536,"0.314",7,0,3,3,2,1,0,0,0,2,7,6,0,2,25,36,"0.69",0.33,14.9,"20.1","4.73","7.43","0.64",0.432,"0.467",0.899,2,"1",0,8.85366542803745
2024,"두산","김택연","2.08",60,3,2,19,4,"0.600",65,51,2,31,4,78,17,15,"1.26",0,0,0,5,277,1238,"0.216",11,0,6,0,1,3,0,0,0,3,32,31,7,3,37,70,"0.53",0.314,20.6,"19.0","10.80","4.29","2.52",0.317,"0.288",0.605,1,"1",0,9.5468126085974
2024,"두산","이병헌","2.89",77,6,1,1,22,"0.857",65.3333333333333,61,3,34,3,57,25,21,"1.45",0,0,0,1,285,1173,"0.256",7,1,4,6,1,2,1,0,0,6,6,19,0,4,63,63,"1.00",0.315,15.2,"18.0","7.85","4.68","1.68",0.349,"0.332",0.681,5,"0",0,9.47270463644367
2024,"두산","김강률","3.00",53,2,2,1,12,"0.500",42,41,1,21,2,33,16,14,"1.48",0,0,0,0,187,769,"0.255",7,0,2,1,0,1,0,0,0,2,3,13,0,2,46,42,"1.10",0.313,14.5,"18.3","7.07","4.50","1.57",0.346,"0.317",0.663,5,"0",0,9.21034037197618
2024,"두산","최지강","3.24",55,3,1,1,15,"0.750",50,48,6,24,6,45,19,18,"1.44",0,0,0,2,222,878,"0.253",7,2,1,1,2,3,0,0,0,3,4,20,0,2,64,34,"1.88",0.3,16,"17.6","8.10","4.32","1.88",0.353,"0.405",0.758,5,"0",0,9.15904707758863
2024,"두산","이영하","3.99",59,5,4,2,5,"0.556",65.3333333333333,62,4,36,2,59,34,29,"1.50",0,0,0,1,298,1188,"0.243",9,3,3,2,1,7,0,1,0,5,8,9,0,5,82,54,"1.52",0.299,20.1,"18.2","8.13","4.96","1.64",0.339,"0.349",0.688,4,"0",0,9.7981270368783
2024,"두산","김민규","4.32",13,0,1,0,0,"0.000",25,23,4,19,4,19,14,12,"1.68",0,0,0,0,117,452,"0.247",7,2,1,0,0,3,0,4,0,0,4,0,0,3,17,34,"0.50",0.271,34.8,"18.1","6.84","6.84","1.00",0.397,"0.495",0.892,6,"0",0,8.34283980427146
2024,"두산","박정수","5.16",29,1,2,0,4,"0.333",29.6666666666667,38,2,12,2,22,18,17,"1.69",0,0,0,0,137,519,"0.309",4,1,0,0,0,2,0,1,0,1,7,3,0,1,27,36,"0.75",0.364,17.9,"17.5","6.67","3.64","1.83",0.38,"0.407",0.787,6,"0",0,8.55641390456952
2024,"두산","박치국","6.38",52,2,3,1,3,"0.400",48,59,8,18,10,35,34,34,"1.60",0,0,0,3,222,803,"0.316",6,0,3,4,1,1,1,0,0,2,15,11,1,5,46,51,"0.90",0.345,15.4,"16.7","6.56","3.38","1.94",0.397,"0.476",0.873,5,"0",0,9.30565055178051
2024,"두산","정철원","6.40",36,2,1,6,1,"0.667",32.3333333333333,39,5,26,5,39,24,23,"2.01",0,0,0,1,165,634,"0.295",7,2,1,1,0,0,0,0,0,2,14,10,0,2,22,33,"0.67",0.382,17.6,"19.6","10.86","7.24","1.50",0.427,"0.492",0.919,3,"0",0,9.39266192877014
2024,"두산","김유성","6.43",17,1,2,0,0,"0.333",28,28,1,24,4,29,23,20,"1.86",0,0,0,0,139,622,"0.252",10,0,0,0,0,2,0,7,1,0,1,0,0,2,20,34,"0.59",0.333,36.6,"22.2","9.32","7.71","1.21",0.403,"0.369",0.772,6,"0",0,8.10167774745457
2024,"두산","이교훈","7.39",33,1,1,0,1,"0.500",35.3333333333333,43,7,17,2,27,32,29,"1.70",0,0,0,0,166,653,"0.297",11,1,2,0,0,0,0,0,0,1,7,3,0,5,41,34,"1.21",0.324,19.8,"18.5","6.88","4.33","1.59",0.378,"0.531",0.909,6,"0",0,8.24275634571448
2024,"두산","김명신","9.37",35,2,1,0,4,"0.667",32.6666666666667,63,8,8,2,25,34,34,"2.17",0,0,0,1,168,650,"0.409",7,0,2,2,0,1,0,0,0,2,5,6,0,2,26,42,"0.62",0.447,18.6,"19.9","6.89","2.20","3.13",0.44,"0.610",1.05,6,"0",0,9.71111565988867
2024,"한화","주현상","2.65",65,8,4,23,2,"0.667",71.3333333333333,52,9,8,1,64,22,21,"0.84",0,0,0,6,267,1074,"0.206",8,2,4,1,0,1,0,0,0,8,51,30,2,4,41,97,"0.42",0.238,16.5,"15.1","8.07","1.01","8.00",0.232,"0.360",0.592,1,"1",0,10.1266311038503
2024,"한화","김서현","3.76",37,1,2,0,10,"0.333",38.3333333333333,31,0,32,4,43,20,16,"1.64",0,0,0,1,178,699,"0.220",6,2,1,0,0,3,0,0,0,1,5,8,0,4,35,32,"1.09",0.316,18.9,"18.2","10.10","7.51","1.34",0.379,"0.291",0.67,4,"0",0,8.63052187672324
2024,"한화","이민우","3.76",64,2,1,1,10,"0.667",55,56,5,23,1,49,25,23,"1.44",0,0,0,2,235,989,"0.277",10,2,4,5,0,1,0,0,0,2,7,19,1,3,48,54,"0.89",0.333,15.5,"18.0","8.02","3.76","2.13",0.346,"0.421",0.767,3,"0",0,9.1484649682581
2024,"한화","박상원","4.59",65,3,3,2,16,"0.500",66.6666666666667,57,2,22,7,65,38,34,"1.19",0,0,0,2,278,1115,"0.232",18,0,1,2,0,8,0,0,0,3,9,19,0,5,70,56,"1.25",0.304,17.2,"16.7","8.78","2.97","2.95",0.31,"0.329",0.639,2,"1",0,9.99879773234045
2024,"한화","한승혁","5.03",70,5,5,0,19,"0.500",62.6666666666667,63,2,38,6,64,39,35,"1.61",0,0,0,5,289,1210,"0.264",7,1,3,3,2,6,0,0,0,5,4,25,0,2,60,55,"1.09",0.347,17.3,"19.3","9.19","5.46","1.68",0.374,"0.326",0.7,4,"0",0,9.1484649682581
2024,"한화","김범수","5.29",39,0,0,0,4,"-",34,33,11,20,5,38,20,20,"1.56",0,0,0,1,157,669,"0.254",2,0,1,1,1,3,0,0,0,0,6,7,0,2,34,26,"1.31",0.268,17.2,"19.7","10.06","5.29","1.90",0.372,"0.523",0.895,4,"0",0,9.568014816248
2024,"한화","황준서","5.38",36,2,8,0,1,"0.200",72,80,9,51,5,70,44,43,"1.82",0,0,1,0,341,1412,"0.287",16,0,2,4,0,3,1,11,2,0,6,2,0,6,56,77,"0.73",0.348,39.2,"19.6","8.75","6.38","1.37",0.401,"0.441",0.842,4,"0",0,8.41183267575841
2024,"한화","이상규","5.63",21,1,4,0,0,"0.200",32,39,5,15,1,27,20,20,"1.69",0,0,0,1,149,614,"0.298",7,1,2,0,1,1,0,3,0,1,4,1,0,1,22,43,"0.51",0.343,29.2,"19.2","7.59","4.22","1.80",0.374,"0.481",0.855,4,"0",0,8.47637119689598
2024,"한화","조동욱","6.37",21,1,2,0,0,"0.333",41,57,5,14,6,32,34,29,"1.73",0,0,1,0,198,754,"0.331",10,0,2,4,0,1,1,8,1,0,6,0,0,0,35,52,"0.67",0.374,35.9,"18.4","7.02","3.07","2.29",0.393,"0.477",0.87,4,"0",0,8.29404964010203
2024,"한화","김기중","6.56",27,5,4,0,0,"0.556",59,83,8,27,6,39,44,43,"1.86",0,0,1,0,286,1090,"0.333",12,1,1,3,0,2,0,11,3,2,4,0,0,3,57,73,"0.78",0.366,40.4,"18.5","5.95","4.12","1.44",0.407,"0.486",0.893,4,"0",0,8.69951474821019
2024,"한화","김규연","7.02",58,1,0,0,4,"1.000",59,66,6,28,4,40,50,46,"1.59",0,0,0,1,270,1029,"0.287",10,1,5,3,1,3,0,1,0,1,12,5,0,4,65,62,"1.05",0.321,17.7,"17.4","6.10","4.27","1.43",0.37,"0.417",0.787,4,"0",0,8.57546209954021
2024,"KIA","정해영","2.49",53,2,3,31,1,"0.400",50.6666666666667,47,8,16,1,50,14,14,"1.24",0,0,0,3,210,840,"0.244",5,1,0,0,2,0,0,0,0,2,44,34,1,5,44,52,"0.85",0.289,15.8,"16.6","8.88","2.84","3.13",0.305,"0.404",0.709,1,"1",0,10.4912742174382
2024,"KIA","곽도규","3.56",71,4,2,2,16,"0.667",55.6666666666667,43,4,34,4,64,24,22,"1.38",0,0,0,4,248,1068,"0.207",7,0,2,0,1,7,0,0,0,4,3,19,0,3,62,39,"1.59",0.279,15,"19.2","10.35","5.50","1.88",0.329,"0.298",0.627,4,"0",0,9.39266192877014
2024,"KIA","이준영","3.86",56,4,0,0,9,"1.000",35,37,5,17,2,33,21,15,"1.54",0,0,0,1,160,622,"0.268",8,0,3,0,3,0,0,0,0,4,5,8,0,2,41,27,"1.52",0.32,11.1,"17.8","8.49","4.37","1.94",0.357,"0.435",0.792,6,"0",0,9.74096862303835
2024,"KIA","장현식","3.94",75,5,4,0,16,"0.556",75.3333333333333,75,8,34,2,75,41,33,"1.45",0,0,0,1,331,1289,"0.260",16,0,4,3,2,4,0,0,0,5,6,17,0,7,80,61,"1.31",0.322,17.2,"17.1","8.96","4.06","2.21",0.339,"0.399",0.738,6,"0",0,9.90348755253613
2024,"KIA","전상현","4.09",66,10,5,7,19,"0.667",66,55,5,20,5,54,32,30,"1.14",0,0,0,7,272,1088,"0.224",7,2,1,1,1,2,0,0,0,10,16,37,1,4,51,86,"0.59",0.267,16.5,"16.5","7.36","2.73","2.70",0.295,"0.331",0.626,2,"1",0,10.3089526606443
2024,"KIA","김사윤","4.62",23,0,1,1,0,"0.000",37,40,2,25,5,36,29,19,"1.76",0,0,0,0,173,727,"0.288",6,2,1,3,0,4,0,2,0,0,10,2,0,6,35,31,"1.13",0.365,31.6,"19.6","8.76","6.08","1.44",0.407,"0.403",0.81,5,"0",0,8.29404964010203
2024,"KIA","김도현","4.92",35,4,6,0,3,"0.400",75,87,9,31,9,59,45,41,"1.57",0,0,1,0,345,1330,"0.291",11,1,4,2,0,4,0,10,3,1,6,2,0,7,81,74,"1.09",0.335,38,"17.7","7.08","3.72","1.90",0.372,"0.425",0.797,6,"0",0,9.10497985631836
2024,"KIA","최지민","5.09",56,3,3,3,12,"0.500",46,44,2,40,4,37,28,26,"1.83",0,0,0,4,225,915,"0.250",10,1,1,4,0,6,0,0,0,3,4,20,0,3,45,54,"0.83",0.298,16.3,"19.9","7.24","7.83","0.93",0.393,"0.352",0.745,3,"0",0,9.39266192877014
2024,"KIA","김건국","7.86",20,0,1,0,0,"0.000",34.3333333333333,48,5,14,2,20,33,30,"1.81",0,0,0,0,165,594,"0.327",8,0,0,2,0,3,0,3,0,0,3,0,0,5,37,44,"0.84",0.347,29.7,"17.3","5.24","3.67","1.43",0.388,"0.483",0.871,6,"0",0,8.41183267575841
2024,"KIA","김대유","8.28",37,0,0,0,8,"-",25,35,4,12,2,26,23,23,"1.88",0,0,0,0,122,465,"0.340",5,0,0,5,0,1,0,0,0,0,5,5,0,0,23,24,"0.96",0.397,12.6,"18.6","9.36","4.32","2.17",0.402,"0.505",0.907,6,"0",0,9.39266192877014
2024,"롯데","김강현","3.55",26,0,0,0,0,"-",25.3333333333333,28,2,18,2,24,13,10,"1.82",0,0,0,1,123,497,"0.275",4,0,1,0,1,3,0,0,0,0,10,2,0,2,28,22,"1.27",0.342,19.1,"19.6","8.53","6.39","1.33",0.393,"0.373",0.766,4,"0",0,8.29404964010203
2024,"롯데","박진","4.38",38,2,4,1,0,"0.333",49.3333333333333,60,4,11,2,35,28,24,"1.44",0,0,1,0,214,802,"0.311",9,1,3,5,0,4,0,3,1,1,11,1,0,4,37,66,"0.56",0.352,21.1,"16.3","6.39","2.01","3.18",0.346,"0.430",0.776,3,"0",0,8.69951474821019
2024,"롯데","정현수","4.56",18,1,1,0,1,"0.500",23.6666666666667,20,0,12,2,25,12,12,"1.35",0,0,0,1,104,425,"0.235",7,0,4,1,0,0,0,4,1,0,0,2,0,1,19,22,"0.86",0.328,23.6,"18.0","9.51","4.56","2.08",0.34,"0.318",0.658,4,"0",0,8.29404964010203
2024,"롯데","최준용","5.40",27,1,2,0,3,"0.333",21.6666666666667,28,2,14,1,12,13,13,"1.94",0,0,0,4,105,431,"0.322",2,1,2,1,1,1,0,0,0,1,4,7,0,3,19,29,"0.66",0.351,16,"19.9","4.98","5.82","0.86",0.417,"0.437",0.854,4,"0",0,9.30565055178051
2024,"롯데","진해수","6.18",54,2,1,0,5,"0.667",27.6666666666667,36,5,10,3,22,21,19,"1.66",0,0,0,2,128,471,"0.316",3,0,0,1,1,2,0,0,0,2,3,14,0,3,35,22,"1.59",0.352,8.7,"17.0","7.16","3.25","2.20",0.383,"0.474",0.857,4,"0",0,8.85366542803745
2024,"롯데","이민석","7.26",18,0,2,0,1,"0.000",31,38,3,25,2,20,27,25,"2.03",0,0,0,0,153,627,"0.302",5,3,0,0,0,1,0,5,0,0,5,1,0,3,37,31,"1.19",0.34,34.8,"20.2","5.81","7.26","0.80",0.425,"0.460",0.885,4,"0",0,8.29404964010203
2024,"KT","박영현","3.52",66,10,2,25,0,"0.833",76.6666666666667,63,12,22,0,87,31,30,"1.11",0,0,0,5,310,1222,"0.220",7,1,1,1,2,1,0,0,0,10,52,30,3,5,48,89,"0.54",0.271,18.5,"15.9","10.21","2.58","3.95",0.275,"0.378",0.653,1,"1",0,10.0858091093301
2024,"KT","김민","4.31",71,8,4,0,21,"0.667",77.3333333333333,84,5,27,2,77,38,37,"1.44",0,0,0,4,336,1205,"0.277",13,0,4,0,3,5,0,1,0,8,5,27,0,8,99,43,"2.30",0.357,17,"15.6","8.96","3.14","2.85",0.34,"0.370",0.71,3,"0",0,9.30565055178051
2024,"KT","박시영","4.62",26,0,1,1,4,"0.000",25.3333333333333,27,4,7,1,23,13,13,"1.34",0,0,0,0,110,417,"0.270",8,1,2,0,1,3,0,0,0,0,5,4,0,1,21,29,"0.72",0.315,16,"16.5","8.17","2.49","3.29",0.324,"0.490",0.814,2,"0",0,8.51719319141624
2024,"KT","김민수","5.20",75,5,3,0,12,"0.625",81.3333333333333,84,8,33,1,75,56,47,"1.44",0,0,0,2,358,1350,"0.264",13,5,3,3,2,3,0,0,0,5,6,13,0,7,93,69,"1.35",0.319,18,"16.6","8.30","3.65","2.27",0.332,"0.412",0.744,3,"0",0,9.95227771670556
2024,"KT","손동현","5.32",42,1,2,1,4,"0.333",47.3333333333333,50,5,20,1,27,31,28,"1.48",0,0,0,4,214,767,"0.267",6,1,3,3,2,3,0,0,0,1,10,8,0,2,38,75,"0.51",0.285,18.3,"16.2","5.13","3.80","1.35",0.336,"0.390",0.726,2,"0",0,9.21034037197618
2024,"KT","이상동","5.34",29,0,1,0,3,"0.000",32,42,3,14,3,30,20,19,"1.75",0,0,0,0,152,568,"0.328",9,0,1,6,1,4,1,0,0,0,8,4,0,2,23,39,"0.59",0.386,19.6,"17.8","8.44","3.94","2.14",0.391,"0.469",0.86,3,"0",0,8.68270762989381
2024,"KT","원상현","7.03",22,2,5,0,1,"0.286",65.3333333333333,105,6,31,2,59,54,51,"2.08",0,0,1,0,324,1248,"0.370",18,2,1,6,0,7,1,10,2,0,3,1,0,9,76,50,"1.52",0.44,56.7,"19.1","8.13","4.27","1.90",0.427,"0.511",0.938,3,"0",0,8.29404964010203
2024,"KT","성재헌","7.31",30,0,0,0,1,"-",32,46,1,16,5,20,29,26,"1.94",0,0,0,0,159,564,"0.351",13,2,3,4,2,2,1,1,0,0,3,1,0,4,38,31,"1.23",0.395,18.8,"17.6","5.63","4.50","1.25",0.429,"0.504",0.933,3,"0",0,8.1886891244442
2024,"NC","김재열","2.49",69,1,5,2,12,"0.167",68.6666666666667,58,4,29,0,67,20,19,"1.27",0,0,0,4,284,1097,"0.233",15,1,4,2,3,1,1,0,0,1,16,19,0,3,55,71,"0.77",0.3,15.9,"16.0","8.78","3.80","2.31",0.311,"0.349",0.66,2,"1",0,9.39266192877014
2024,"NC","김영규","3.15",42,4,2,1,14,"0.667",45.6666666666667,40,3,14,1,48,19,16,"1.18",0,0,0,1,183,734,"0.244",4,0,2,2,0,1,0,0,0,4,4,16,0,5,46,32,"1.44",0.322,17.5,"16.1","9.46","2.76","3.43",0.304,"0.323",0.627,3,"0",0,9.90348755253613
2024,"NC","한재승","3.97",51,1,2,0,6,"0.333",45.3333333333333,37,2,27,3,44,21,20,"1.41",0,0,0,3,201,815,"0.222",7,1,1,3,0,6,0,0,0,1,12,9,0,3,44,45,"0.98",0.282,16,"18.0","8.74","5.36","1.63",0.335,"0.311",0.646,4,"0",0,8.9226582995244
2024,"NC","김시훈","4.53",39,3,4,0,5,"0.429",107.333333333333,110,7,59,3,74,60,54,"1.57",0,0,3,0,477,1887,"0.269",25,1,1,5,0,1,1,18,3,0,0,6,0,12,115,115,"1.00",0.309,48.4,"17.6","6.20","4.95","1.25",0.361,"0.386",0.747,4,"0",0,9.51044496442652
2024,"NC","류진욱","5.74",50,2,1,0,10,"0.667",42.3333333333333,52,4,19,2,37,30,27,"1.68",0,0,0,1,194,760,"0.308",8,0,2,2,0,3,0,0,0,2,4,12,0,3,45,37,"1.22",0.369,15.2,"18.0","7.87","4.04","1.95",0.38,"0.426",0.806,4,"0",0,9.51044496442652
2024,"NC","최성영","5.79",24,2,0,1,1,"1.000",46.6666666666667,65,7,17,0,29,37,30,"1.76",0,0,1,0,218,809,"0.330",10,0,0,4,0,0,0,4,2,0,7,2,1,6,49,58,"0.84",0.352,33.7,"17.3","5.59","3.28","1.71",0.376,"0.487",0.863,3,"0",0,8.98719682066197
2024,"NC","전사민","9.51",17,0,0,0,0,"-",23.6666666666667,39,3,17,3,17,25,25,"2.37",0,0,0,0,128,479,"0.371",6,1,1,2,0,4,2,0,0,0,9,0,0,2,27,24,"1.13",0.414,28.2,"20.2","6.46","6.46","1.00",0.465,"0.533",0.998,4,"0",0,8.24275634571448
2024,"키움","조상우","3.18",44,0,1,6,9,"0.000",39.6666666666667,40,2,20,0,36,17,14,"1.51",0,0,0,2,171,652,"0.272",6,0,2,2,1,1,0,0,0,0,7,14,0,6,26,47,"0.55",0.342,14.8,"16.4","8.17","4.54","1.80",0.355,"0.354",0.709,2,"1",0,10.5966347330961
2024,"키움","김성민","4.34",46,3,4,0,14,"0.429",45.6666666666667,45,5,17,1,34,24,22,"1.36",0,0,0,4,188,722,"0.273",4,0,2,3,0,3,1,0,0,3,4,19,0,8,53,36,"1.47",0.31,15.7,"15.8","6.70","3.35","2.00",0.339,"0.388",0.727,4,"0",0,9.30565055178051
2024,"키움","주승우","4.35",55,4,6,14,5,"0.400",51.6666666666667,50,4,18,5,43,25,25,"1.32",0,0,0,4,225,781,"0.255",14,1,4,2,5,1,0,0,0,4,35,24,1,4,52,53,"0.98",0.305,14.2,"15.1","7.49","3.14","2.39",0.33,"0.398",0.728,1,"1",0,8.94897560784178
2024,"키움","김선기","5.54",42,6,4,0,0,"0.600",76.3333333333333,91,13,30,6,43,51,47,"1.59",0,0,1,0,357,1318,"0.292",18,0,3,6,1,6,0,6,2,4,4,2,0,4,83,101,"0.82",0.298,31.4,"17.3","5.07","3.54","1.43",0.359,"0.474",0.833,4,"0",0,9.0359869848314
2024,"키움","김연주","6.61",34,1,1,0,1,"0.500",31.3333333333333,34,5,17,5,18,24,23,"1.63",0,0,0,2,148,576,"0.272",10,0,0,1,1,2,0,0,0,1,11,2,0,1,33,41,"0.80",0.282,16.9,"18.4","5.17","4.88","1.06",0.378,"0.472",0.85,4,"0",0,8.24275634571448
2024,"키움","전준표","6.83",18,2,4,0,0,"0.333",27.6666666666667,35,4,20,5,18,28,21,"1.99",0,0,0,0,144,570,"0.294",4,0,0,0,0,4,0,5,0,2,4,2,0,3,34,32,"1.06",0.32,31.7,"20.6","5.86","6.51","0.90",0.417,"0.429",0.846,4,"0",0,8.07090608878782
2024,"키움","조영건","8.01",25,2,1,0,1,"0.667",39.3333333333333,51,7,24,1,31,39,35,"1.91",0,0,0,1,197,734,"0.304",10,1,1,3,0,3,0,3,0,2,3,1,0,0,34,55,"0.62",0.331,29.4,"18.7","7.09","5.49","1.29",0.388,"0.500",0.888,4,"0",0,8.24275634571448
2024,"SSG","조병현","3.58",76,4,6,12,12,"0.400",73,52,8,31,2,96,34,29,"1.14",0,0,0,6,302,1294,"0.197",10,0,2,3,3,5,0,0,0,4,26,33,2,3,53,66,"0.80",0.27,17,"17.7","11.84","3.82","3.10",0.283,"0.326",0.609,2,"1",0,9.51044496442652
2024,"SSG","한두솔","5.01",69,2,1,0,3,"0.667",59.3333333333333,62,3,31,3,68,40,33,"1.57",0,0,0,0,273,1071,"0.267",10,2,4,3,2,1,0,0,0,2,8,2,0,3,56,49,"1.14",0.36,15.5,"18.1","10.31","4.70","2.19",0.357,"0.366",0.723,4,"0",0,8.98719682066197
2024,"SSG","서진용","5.55",51,0,1,0,6,"0.000",47,52,5,26,0,38,34,29,"1.66",0,0,0,0,211,800,"0.291",11,1,5,1,2,4,0,0,0,0,3,10,0,6,51,39,"1.31",0.343,15.7,"17.0","7.28","4.98","1.46",0.379,"0.447",0.826,4,"0",0,10.5453414387085
2024,"SSG","이로운","5.95",63,1,3,1,9,"0.250",56,67,4,43,3,41,43,37,"1.96",0,0,0,1,277,1138,"0.300",9,2,3,5,4,3,0,0,0,1,15,7,0,4,58,62,"0.94",0.344,18.1,"20.3","6.59","6.91","0.95",0.412,"0.413",0.825,3,"0",0,8.90923527919226
2024,"SSG","장지훈","6.75",18,0,0,0,0,"-",21.3333333333333,29,3,10,1,10,16,16,"1.83",0,0,0,0,101,372,"0.330",6,0,1,1,0,0,0,0,0,0,7,0,0,3,25,25,"1.00",0.342,20.7,"17.4","4.22","4.22","1.00",0.4,"0.500",0.9,4,"0",0,9.47270463644367
2024,"SSG","최민준","7.78",32,1,0,0,0,"1.000",39.3333333333333,61,9,24,3,40,36,34,"2.16",0,0,0,0,202,782,"0.353",9,1,2,0,1,1,0,0,0,1,3,3,0,3,39,33,"1.18",0.419,24.4,"19.9","9.15","5.49","1.67",0.44,"0.572",1.012,4,"0",0,9.21034037197618
2024,"SSG","고효준","8.18",26,2,1,0,5,"0.667",22,23,4,20,1,27,21,20,"1.95",0,0,0,1,109,482,"0.271",4,0,1,2,1,2,0,0,0,2,2,10,0,1,17,20,"0.85",0.339,18.5,"21.9","11.05","8.18","1.35",0.407,"0.459",0.866,4,"0",0,8.98719682066197
